Transaction_ID,User_ID,Normalized_Transaction_Amount
T42355,3536,0.082974528
T42359,2221,0.026083001
T42365,2294,0.094093234
T42368,4772,0.008461098
T42372,2649,0.094974769
T42375,4468,0.056066001
T42380,4583,0.066926867
T42381,2418,0.070567825
T42383,4676,0.032212541
T42385,1280,0.054136905
T42387,3467,0.061709266
T42388,2215,0.037210908
T42398,3449,0.065677675
T42403,4588,0.084072897
T42406,3926,0.064119636
T42409,1514,0.086421857
T42416,3498,0.057458614
T42418,1340,0.04308901
T42421,4972,0.06466492
T42422,2560,0.051613718
T42428,3695,0.056223825
T42434,4989,0.051977973
T42438,3402,0.082779098
T42441,1661,0.060505081
T42442,4776,0.080942817
T42446,1126,0.018963709
T42448,2766,0.049907056
T42453,3056,0.003466932
T42457,4150,0.019043921
T42459,4261,0.068282074
T42460,1085,0.034278058
T42464,3560,0.036218956
T42467,3177,0.007702782
T42471,4078,0.028969644
T42472,3899,0.04184882
T42476,2333,0.033212495
T42477,2832,0.03090234
T42481,4173,0.02111984
T42485,2048,0.00039326
T42488,1142,0.010733647
T42490,3704,0.081773544
T42496,1649,0.054162909
T42498,4256,0.061704866
T42516,4709,0.081011227
T42521,2525,0.037630573
T42524,2724,0.098257873
T42527,2128,0.077414875
T42545,3963,0.089287097
T42550,4810,0.049339769
T42551,4433,0.059505528
T42560,3944,0.020632365
T42564,1435,0.069536867
T42568,1961,0.04732666
T42575,3468,0.079154942
T42577,4228,0.009955527
T42580,3209,0.056420055
T42588,2059,0.027538824
T42591,1592,0.009551065
T42596,3278,0.051925765
T42602,3867,0.010926876
T42604,2627,0.067777997
T42616,4903,0.044471822
T42621,2631,0.094152243
T42632,4656,0.072248083
T42633,1421,0.055023441
T42634,3690,0.003532542
T42635,1693,0.080269513
T42640,3770,0.030152025
T42652,3661,0.048321012
T42653,3516,0.079611412
T42656,4899,0.062147533
T42662,4036,0.018345814
T42670,1575,0.046071067
T42673,4460,0.059326701
T42675,2818,0.045945848
T42680,3640,0.017605701
T42681,2535,0.000347253
T42687,3047,0.094294065
T42690,3284,0.089126472
T42694,2067,0.073566485
T42697,1936,0.032520389
T42700,3693,0.064822744
T42701,4639,0.030634699
T42709,3816,0.032706217
T42716,2739,0.093182094
T42720,4821,0.022117793
T42721,1308,0.020155292
T42722,4683,0.02203578
T42730,1741,0.038210862
T42736,1939,0.091670662
T42743,3248,0.052988929
T42747,1924,0.079552203
T42752,1687,0.006241157
T42753,2481,0.043864929
T42756,3967,0.048798286
T42768,3908,0.09876075
T42769,4368,0.092267754
T42770,3915,0.082083592
T42771,2604,0.073647898
T42779,4511,0.040439403
T42782,3808,0.096174553
T42783,3703,0.03513999
T42785,1355,0.079861451
T42786,4472,0.003072471
T42791,4614,0.058422762
T42800,3267,0.013796916
T42810,2132,0.035021172
T42817,2744,0.099502064
T42818,4962,0.029502526
T42827,4387,0.045722614
T42833,2194,0.018755477
T42837,3556,0.006207152
T42838,4272,0.058172124
T42843,1187,0.002080319
T42849,4955,0.065154995
T42850,3032,0.037624972
T42855,2296,0.025996988
T42860,2813,0.016699762
T42863,1159,0.096078338
T42867,4042,0.050351324
T42874,4520,0.046904995
T42878,1985,0.062235747
T42880,1951,0.025373092
T42887,2459,0.04563
T42892,2510,0.084124305
T42893,4500,0.078595056
T42895,3773,0.017456478
T42904,3144,0.076176686
T42907,3412,0.025330886
T42912,1396,0.090666508
T42920,1322,0.055492913
T42923,4874,0.054097699
T42926,1678,0.073822124
T42927,4231,0.038860561
T42929,3061,0.038664331
T42930,2003,0.009812505
T42932,1154,0.045627999
T42944,3398,0.077030616
T42945,3281,0.052058186
T42952,1258,0.059756367
T42953,4999,0.063185093
T42955,1619,0.031064765
T42967,1452,0.002981457
T42971,4137,0.027333993
T42987,3596,0.033588953
T42988,3515,0.092946658
T42989,4551,0.071264932
T42990,1110,0.092689219
T42994,4313,-0.000109417
T43004,1600,0.080818198
T43006,4577,0.065940715
T43012,4277,0.022239412
T43013,2341,0.013604087
T43016,2381,-0.000109417
T43019,2128,0.06773019
T43020,4627,0.024528563
T43022,3403,0.02920508
T43027,3620,0.0228141
T43028,3864,0.048438831
T43045,1118,0.061002358
T43048,3292,0.083664234
T43050,2067,0.015112918
T43056,1394,0.059486325
T43060,1953,0.013913134
T43063,4432,0.095540856
T43068,4014,0.044842679
T43069,3939,0.091792681
T43073,1088,0.064052626
T43075,1979,0.052240814
T43078,3756,1
T43084,2102,0.044638448
T43093,4414,0.034661117
T43097,4322,0.005418831
T43100,4730,0.015049309
T43103,4565,0.09921682
T43104,4421,0.035991721
T43109,3545,0.015479575
T43111,1203,0.010422199
T43112,3815,0.079758035
T43126,3832,0.035688875
T43128,1491,0.000883736
T43132,1992,0.06232316
T43143,2071,0.087761063
T43145,2365,0.049124536
T43151,3569,0.099641285
T43158,3387,0.034927758
T43163,3703,0.027080154
T43168,4478,-0.000109417
T43170,4256,0.003461731
T43178,3764,0.029946794
T43182,4275,0.030408065
T43185,3219,0.09869774
T43187,3143,1
T43193,4329,0.049581606
T43197,2488,0.075141527
T43198,1613,0.026649488
T43199,1688,0.077230847
T43200,1897,0.094761736
T43201,2351,0.092925055
T43204,4976,0.077622907
T43209,4981,-0.000109417
T43211,1648,0.064120236
T43217,2666,0.01668816
T43220,4222,0.069107001
T43226,4346,0.073537281
T43227,3917,0.064370874
T43232,3273,0.058617992
T43235,1154,0.009578469
T43237,2897,0.05463078
T43248,2042,0.032061318
T43249,3392,0.08585697
T43253,2921,0.05808231
T43256,2485,0.074454821
T43260,3391,0.032247947
T43263,1764,0.02666069
T43274,1108,0.022663477
T43279,2825,0.014331398
T43280,4686,0.092510791
T43282,4579,0.027855273
T43284,2867,0.093430532
T43286,4100,0.098407496
T43287,3441,0.018699468
T43302,4728,0.068366687
T43305,3700,0.067745192
T43311,3687,0.097908619
T43313,3710,0.035828496
T43316,4967,0.014641446
T43325,1921,0.067594969
T43327,1744,0.071141313
T43329,2510,0.069655885
T43335,3719,0.074309399
T43337,4179,0.022243212
T43339,2023,0.001521233
T43341,1012,0.002622202
T43351,4343,-0.000109417
T43353,1720,0.030162227
T43355,4229,0.005252206
T43365,4641,0.006670223
T43367,3685,0.03031225
T43370,1539,0.031656256
T43374,4165,0.079970267
T43378,1483,0.064326068
T43380,3204,0.023085141
T43383,2686,0.040869469
T43388,3127,0.042032848
T43394,1716,0.005434034
T43396,1528,-0.000109417
T43397,1479,0.050447739
T43400,1476,0.023967877
T43404,3364,0.026430454
T43407,3405,0.034411079
T43410,1689,0.094186848
T43413,3606,0.045180731
T43415,3610,0.073528079
T43432,1876,0.063268705
T43439,2149,1
T43441,3925,-0.000109417
T43447,4946,0.059031455
T43453,4904,0.052320626
T43454,2716,0.033921404
T43458,3732,0.045087116
T43459,3871,0.080081084
T43462,2366,0.099507664
T43463,1203,0.006632017
T43466,3518,0.083866465
T43468,1496,0.068300277
T43471,1062,0.035491644
T43473,1238,0.019923856
T43475,1197,0.095967921
T43476,1780,0.051648923
T43480,2232,0.035231404
T43483,2080,0.05201918
T43485,4791,0.095663475
T43488,2598,0.077419876
T43501,3776,0.05423772
T43502,2192,0.021133442
T43503,1813,0.084660387
T43508,1267,0.068473104
T43510,3812,0.075057314
T43513,3466,-0.000109417
T43515,2890,0.000791121
T43520,3850,0.048135984
T43528,3636,-0.000109417
T43531,3975,0.082513258
T43533,4602,0.046914797
T43534,2813,0.029044855
T43537,2290,0.052924319
T43540,4090,0.091749074
T43545,4895,0.070294183
T43552,3674,0.053189959
T43559,2226,1
T43569,3868,0.077142034
T43571,4716,0.023105744
T43573,1839,0.097404742
T43575,1276,0.045301949
T43576,2760,-0.000109417
T43579,4646,0.027991294
T43587,4402,0.054120502
T43591,3878,0.000446669
T43592,3272,-0.000109417
T43593,2707,0.062615605
T43596,4619,0.062288555
T43597,3181,0.046097671
T43598,2060,0.000938144
T43599,3140,0.084907825
T43608,3456,-0.000109417
T43613,4596,-0.000109417
T43620,3426,0.038062839
T43621,3673,0.098342486
T43624,3727,0.059329701
T43630,1090,0.004901552
T43632,4960,0.053076542
T43638,4266,0.054802807
T43645,1076,0.051224058
T43648,4504,0.003078672
T43649,3424,0.093917807
T43658,1020,0.036846252
T43660,4057,0.061481631
T43661,1397,0.004552898
T43662,3377,0.041493765
T43666,3828,0.092529394
T43667,4834,0.0443304
T43670,4926,0.023815253
T43677,4734,0.046729568
T43678,2960,0.032979459
T43685,2268,0.082340831
T43687,2297,0.067148101
T43688,4006,0.052091791
T43691,2034,0.096600218
T43695,1675,0.077001212
T43706,2080,0.089971802
T43709,4734,0.09067971
T43715,2169,0.04674197
T43724,3862,1
T43725,4876,0.003728572
T43727,1047,0.01688259
T43728,3411,0.091646659
T43729,4858,0.09458971
T43733,2760,0.091715069
T43734,1724,0.023215561
T43735,2344,0.03820246
T43737,1137,0.084501162
T43739,2868,0.062242348
T43747,1770,0.025601327
T43755,1756,0.084513364
T43757,1435,0.053137151
T43758,2473,0.048396824
T43763,3868,0.088502576
T43766,1773,0.05260447
T43767,2926,0.083815657
T43770,1234,1
T43773,2692,0.068813756
T43779,4468,-0.000109417
T43784,3331,0.0332487
T43785,1584,0.041290534
T43788,3669,0.082585069
T43791,3056,0.009166606
T43792,2932,0.09185069
T43794,1831,0.07262194
T43802,4689,0.057648443
T43810,3727,0.084531567
T43812,3472,0.04406496
T43813,1624,0.069797707
T43819,3501,0.093636364
T43820,1937,0.026716498
T43824,4390,0.012238477
T43827,4944,0.032902447
T43831,2541,0.086819918
T43833,4592,0.052691283
T43834,3404,0.023292773
T43836,3511,-0.000109417
T43839,1098,0.081113243
T43843,4387,0.014215381
T43845,4253,0.049636414
T43851,3825,0.012607334
T43854,2063,0.054810808
T43861,1976,0.008936971
T43871,4316,0.02073258
T43873,3306,0.00925542
T43880,2171,0.031210388
T43885,4798,0.010922876
T43887,1050,0.02353541
T43889,4907,0.042806567
T43893,1450,0.087217979
T43894,2362,0.028496371
T43899,1582,0.089393513
T43912,1813,0.012483715
T43914,1582,0.050815595
T43916,3547,-0.000109417
T43919,1549,0.08676471
T43922,2387,0.061523838
T43932,1106,0.078105381
T43934,3701,0.023267169
T43936,3219,0.007224108
T43942,3860,0.087668448
T43944,3367,0.049474789
T43950,2691,0.017010809
T43951,2672,0.040296581
T43958,3377,0.019608808
T43961,3256,0.010547218
T43969,3967,0.074018354
T43970,1154,0.093151289
T43976,3738,0.028235931
T43979,2836,0.036533204
T43980,3559,0.088221733
T43981,3134,0.099530868
T43984,3188,0.020284512
T43986,2759,0.004162639
T43988,4861,0.075866038
T43990,1352,0.063290509
T43997,3009,0.077212044
T43998,1927,0.067386537
T44002,3641,0.033935606
T44009,1834,0.049993669
T44010,4324,0.019695621
T44012,3986,0.069137806
T44016,4837,0.011426953
T44020,2832,0.089848983
T44023,4468,0.059575739
T44027,1243,0.046990008
T44032,2343,0.073125217
T44033,3420,0.022956522
T44039,1024,0.08442215
T44042,2765,0.046225691
T44045,2026,0.054007285
T44048,3492,0.012149064
T44049,4325,0.013006395
T44054,3175,0.00658721
T44059,4426,0.033819988
T44070,4491,0.069259824
T44082,2851,0.07946259
T44086,4996,0.016612548
T44087,2986,0.075179533
T44089,4910,-0.000109417
T44090,3626,0.016398516
T44093,1490,0.097876214
T44100,3172,0.070115356
T44104,4753,0.084045693
T44113,1411,0.062681215
T44117,2676,0.065413034
T44121,3711,0.052962124
T44126,1602,0.086801915
T44129,3716,0.022610668
T44131,2067,0.080427738
T44135,2767,0.087411609
T44144,2036,0.064326268
T44147,2921,0.0541047
T44148,4927,0.044957096
T44149,4619,0.049812841
T44151,1545,0.008843557
T44160,4387,0.039253221
T44167,3863,0.059448119
T44169,1707,0.075018108
T44174,1551,0.094282063
T44176,3511,0.003995213
T44179,4262,0.005164192
T44194,4008,0.068079043
T44198,4295,0.081339277
T44199,1010,0.074358207
T44203,3426,0.05899645
T44204,3278,0.050762587
T44221,2757,0.082092193
T44223,1268,0.052330227
T44226,1900,0.045544787
T44239,2714,0.020002268
T44247,2231,0.017126627
T44249,3558,0.055980987
T44252,3210,0.09295726
T44255,3979,0.009032386
T44263,1322,0.046302103
T44264,2204,0.073344851
T44268,2215,0.032439576
T44279,4051,-0.000109417
T44282,3957,0.092083326
T44284,3096,0.057118562
T44288,2720,0.02724698
T44293,3903,0.008225862
T44301,4068,0.079801442
T44305,4557,0.025719745
T44306,1313,0.041167515
T44307,2536,0.08741801
T44312,2086,0.058135318
T44314,2060,0.047968358
T44317,3390,0.023459999
T44326,3463,0.027633839
T44333,1910,0.030643301
T44335,3607,0.022920116
T44337,2745,0.071727803
T44351,3679,0.021784142
T44365,4402,0.066568012
T44370,2961,0.097895017
T44372,1909,0.086929735
T44378,4244,0.038104845
T44379,3390,0.005927509
T44386,4706,1
T44388,2366,0.092004513
T44401,4532,0.052823303
T44410,2910,0.080448541
T44425,3820,0.098776152
T44431,1190,0.035899107
T44437,4528,0.01388373
T44440,4350,0.037087489
T44459,3995,0.009341233
T44465,2687,0.083786853
T44472,3588,0.028409558
T44475,4867,0.06030025
T44479,1148,0.098144455
T44480,4577,0.01590344
T44481,3057,0.01831621
T44489,4303,0.025150058
T44493,2573,0.068786152
T44497,4965,0.041353344
T44498,2106,0.001077765
T44505,4653,0.03474773
T44508,3503,0.085945384
T44509,3690,0.032620804
T44511,3580,0.001190183
T44512,2415,0.036540405
T44520,3801,0.011565374
T44521,2039,0.033304909
T44523,3875,0.098796955
T44526,4250,0.005918908
T44528,4644,0.018153585
T44529,4568,0.074407814
T44533,1706,0.060331055
T44534,4839,0.045315551
T44538,2204,0.062502188
T44540,3710,0.020045875
T44542,3406,0.034201647
T44548,3724,0.051882359
T44555,4146,0.083074344
T44558,2819,0.002761824
T44563,2855,0.089265093
T44565,1376,0.015509979
T44568,4088,0.079771437
T44569,1496,0.09021844
T44573,4382,0.06766898
T44579,3248,0.070916479
T44580,1365,0.033784783
T44586,1213,0.040960483
T44587,3388,0.050145292
T44597,2672,0.095171599
T44599,2455,0.082045586
T44600,2743,0.033529543
T44602,3449,0.073307045
T44606,4150,0.032167134
T44608,4978,0.040407398
T44610,1117,0.012999994
T44612,2129,0.013205426
T44625,1900,0.004876148
T44638,1257,0.049963064
T44639,2221,0.034100031
T44662,2003,0.022824701
T44663,4371,0.025178462
T44665,3687,0.097475153
T44668,2705,0.06962128
T44669,2302,0.057307191
T44670,1712,0.000958747
T44676,4599,0.088906438
T44677,1856,0.00032845
T44678,3321,0.037834604
T44690,2327,0.052089391
T44692,3140,0.042490118
T44693,1881,0.007261114
T44696,1820,0.072202876
T44700,2996,0.05945172
T44701,1841,0.021864954
T44704,1729,0.002056115
T44707,3618,0.052704685
T44710,3167,0.037304322
T44712,1821,0.092671016
T44723,2382,0.068560917
T44725,4728,0.008962575
T44726,3104,0.076379117
T44737,3356,0.086914933
T44749,2516,0.042398304
T44751,1228,0.098281676
T44753,4523,0.016836783
T44759,4682,0.060866937
T44760,4933,0.011133308
T44779,4047,0.078010367
T44780,2204,0.008763344
T44782,2698,-0.000109417
T44783,2606,0.067696985
T44787,1866,0.053854461
T44792,4820,0.066029129
T44794,4027,0.031750871
T44800,4687,0.024145704
T44802,4768,0.074749067
T44808,1729,0.084582975
T44812,1170,0.085157863
T44815,2588,0.075455975
T44824,4755,0.047012012
T44827,2970,0.032300755
T44828,2660,0.001104169
T44830,1037,0.095577462
T44832,4826,-0.000109417
T44836,1721,0.029740762
T44839,3362,0.015332152
T44841,4535,0.009446449
T44844,4335,0.065297017
T44845,2633,0.029634946
T44847,2452,0.071295937
T44861,4451,0.005813292
T44875,3489,-0.000109417
T44878,3309,0.076912798
T44880,1818,0.018636059
T44881,4049,1
T44884,4761,0.029430115
T44888,1522,0.037111893
T44890,2212,0.073352052
T44895,4643,0.052919718
T44911,2205,0.029966197
T44916,3737,0.066431191
T44917,3165,0.028043302
T44920,4117,0.044681454
T44923,4365,0.026214021
T44924,2263,0.002113324
T44928,4733,0.087493021
T44929,2003,0.050809994
T44930,2665,0.03031445
T44933,4042,0.073616093
T44934,4340,0.090798528
T44939,2651,0.038928372
T44945,1078,0.019247753
T44946,1978,0.033902001
T44953,1133,0.036329173
T44964,4976,0.063244702
T44966,4952,0.068301878
T44977,1098,0.024350135
T44980,3280,0.095490648
T44983,4700,0.081731938
T44995,3240,0.084525566
T44998,3648,0.070083151
T44999,3654,0.086948938
T45005,4524,0.071228726
T45006,3932,0.028088909
T45011,4637,0.087398007
T45012,3269,0.092059922
T45014,3119,0.076514137
T45016,3521,-0.000109417
T45017,4751,0.006276363
T45018,4769,0.074712861
T45019,3702,0.028236131
T45020,1018,0.054882419
T45025,1363,0.075150528
T45029,2213,0.096048134
T45030,2171,0.033975212
T45035,1649,0.095225208
T45045,4239,0.010487609
T45049,1841,0.026942933
T45050,3347,0.011890224
T45051,3221,0.054899622
T45063,2271,0.071713001
T45066,3192,0.093449335
T45069,1932,0.065166597
T45071,3954,0.089201884
T45073,3692,0.047075221
T45078,2342,0.018541844
T45081,1565,0.067658979
T45085,4317,-0.000109417
T45087,4879,0.071168917
T45090,3428,0.033580751
T45091,3895,0.099644285
T45092,4549,0.046367513
T45096,1755,0.001816679
T45106,1782,-0.000109417
T45108,2584,1
T45109,3415,0.084062695
T45112,4362,0.043687302
T45120,2100,0.041315538
T45126,2320,0.076003059
T45130,1406,0.005244605
T45152,3318,0.023966476
T45156,3519,0.060541487
T45158,2331,0.03963748
T45167,1696,0.009643479
T45169,2772,0.024439149
T45171,1715,0.01766771
T45172,2234,0.014583037
T45174,4078,0.024923223
T45175,3779,0.056103606
T45180,1211,0.098125052
T45188,1435,0.023678632
T45199,3359,0.027080954
T45201,4230,0.068835159
T45204,2494,0.052575665
T45208,2852,-0.000109417
T45219,2392,0.00821106
T45234,1729,0.028739609
T45237,3503,0.038896167
T45238,4163,-0.000109417
T45240,3766,0.069125604
T45245,4612,0.020507546
T45248,4012,0.034361071
T45251,1878,0.086907932
T45256,1063,0.073544882
T45261,2547,0.002890243
T45262,4363,0.037357531
T45271,4118,0.082516458
T45281,2830,0.078228
T45285,1548,0.017029012
T45297,1769,0.019890451
T45304,2522,0.076447327
T45311,2649,0.078558251
T45317,4314,0.065531853
T45321,1010,0.040166962
T45324,4119,0.004904552
T45327,1007,0.080579361
T45331,2393,0.082239616
T45332,4511,0.031429421
T45335,4555,0.069767702
T45339,3178,0.086072604
T45340,4592,0.02926789
T45342,3681,0.083493808
T45343,1113,0.065071582
T45356,3648,0.05814932
T45358,1544,0.086236229
T45361,4345,0.087898284
T45365,1816,0.03989472
T45371,1737,0.060898142
T45377,4175,0.061000958
T45379,2355,0.048249601
T45380,2385,0.061069968
T45381,4992,-0.000109417
T45383,2467,0.078155989
T45384,2060,0.085384098
T45392,4202,0.059104267
T45396,3942,0.046370913
T45398,4624,0.02881242
T45403,2318,0.056263431
T45411,2866,0.082183407
T45417,4699,0.063354319
T45435,4597,0.021016024
T45441,1463,0.021047029
T45442,1997,0.009372838
T45445,4344,0.084936229
T45450,2678,0.066516204
T45451,1864,0.019405577
T45456,1864,0.057736657
T45463,4446,1
T45468,4122,0.084626782
T45470,3397,0.071195721
T45471,3221,0.099125406
T45478,3123,0.048215196
T45480,3803,0.033275304
T45481,2104,0.087279589
T45484,4474,0.033587352
T45485,4289,-0.000109417
T45491,4661,-0.000109417
T45493,4631,0.008097642
T45502,1466,0.071985043
T45506,2932,0.023229563
T45507,3865,0.092343365
T45512,3039,0.027783062
T45515,4696,0.003465932
T45516,2762,0.084072297
T45520,2701,0.013734907
T45522,3712,0.096848857
T45523,3367,0.062361566
T45524,3407,0.091897297
T45526,3371,0.065249209
T45531,4509,0.081707334
T45537,2136,0.056421655
T45544,4092,0.03904499
T45545,3707,0.007201105
T45552,1746,1
T45557,4491,0.048226998
T45568,3750,0.024296927
T45573,1665,1
T45574,4860,0.050540353
T45575,2617,0.096487201
T45576,3268,0.040694843
T45579,2646,0.088507377
T45585,4094,0.099358042
T45587,2999,0.04217807
T45589,1347,0.023881263
T45596,2705,0.097622775
T45602,2538,0.050930813
T45605,2637,0.049708625
T45614,3360,0.04191663
T45616,4178,0.083108549
T45620,4931,0.025146858
T45628,2042,0.038489704
T45632,2845,0.090540889
T45635,1466,0.092771031
T45636,3944,0.034019819
T45639,2591,0.09276143
T45641,2234,0.074810076
T45644,4572,0.066998678
T45645,1240,0.027611636
T45646,2193,0.043955343
T45650,2762,0.018242798
T45652,4198,0.026964936
T45655,3414,0.070554623
T45656,4092,0.04967702
T45664,1907,0.066349778
T45666,4221,0.000686105
T45670,4088,0.079392979
T45671,3185,0.098390093
T45680,3097,0.038943774
T45687,1338,0.045451972
T45688,4460,0.061208989
T45695,4880,0.048252402
T45698,4740,0.055716547
T45700,3221,0.030566289
T45706,2920,0.064363473
T45711,2393,0.09889097
T45713,1772,0.009937124
T45717,1887,0.081863158
T45721,4738,0.060020607
T45727,2512,0.030316451
T45728,1642,-0.000109417
T45730,4438,0.029633746
T45735,1411,0.075258545
T45736,3362,0.063250303
T45737,4445,0.003280903
T45739,4209,0.064185246
T45749,2420,0.0345507
T45750,2772,0.003918601
T45759,2110,0.056560676
T45762,2341,0.017456278
T45764,4431,0.061033162
T45780,3598,0.048183191
T45790,4540,0.01310281
T45796,3618,0.004251852
T45797,4227,0.080620767
T45799,1631,0.03220054
T45807,4111,0.045180131
T45808,2476,0.046912396
T45809,3917,0.036272364
T45815,4970,0.019969063
T45816,4351,0.001207385
T45822,2582,0.032559195
T45824,4176,0.059485725
T45846,4264,0.068484105
T45852,1235,0.072792766
T45855,1178,0.024538164
T45857,4472,0.058524178
T45860,2563,0.021798144
T45861,2914,-0.000109417
T45874,4551,0.012131261
T45875,3352,0.012410104
T45882,1657,0.092577401
T45884,2456,0.039053591
T45886,2449,0.097630977
T45887,2252,0.096291971
T45889,3264,0.049876451
T45890,1989,0.088062109
T45891,4662,0.041893426
T45895,1027,-0.000109417
T45898,3235,0.039797905
T45899,3352,0.074585241
T45902,3127,0.085424704
T45904,2028,0.047852341
T45909,2637,0.030986353
T45915,4806,-0.000109417
T45916,2476,0.010109151
T45921,3244,0.065689877
T45931,4665,0.004624309
T45933,3674,0.093140688
T45934,3398,0.022283018
T45935,1350,0.075925047
T45939,1227,0.024364938
T45947,1793,0.020697775
T45962,4798,0.082971328
T45966,1088,0.065751886
T45968,2141,0.00501877
T45971,4310,0.046206888
T45980,3916,0.068152055
T45984,2633,0.059407513
T45985,2953,0.075806829
T45991,4253,-0.000109417
T45994,1255,0.042884779
T46002,2430,0.00117278
T46007,4101,0.096018329
T46012,3684,0.034392076
T46013,2246,0.009725692
T46015,2147,0.076892795
T46023,1226,0.087688651
T46024,1890,0.029331299
T46025,3491,-0.000109417
T46033,2145,0.029940993
T46034,4618,0.018739075
T46039,2573,0.03917981
T46041,1741,-0.000109417
T46044,4008,0.021040628
T46046,4399,0.031260195
T46051,4800,0.020377326
T46057,4084,0.077163637
T46078,2486,0.013016997
T46081,1343,0.099421651
T46089,2621,0.027973691
T46098,4650,0.066042131
T46104,4282,0.020474141
T46123,3713,0.058529978
T46135,1136,0.057609237
T46137,4405,0.063612758
T46141,1811,0.090733519
T46143,2940,0.070935081
T46144,1006,0.029799571
T46148,3732,0.048001163
T46154,2827,0.077235648
T46156,1420,0.030731914
T46159,3764,-0.000109417
T46160,2371,0.016404316
T46163,3188,0.0560606
T46168,3166,0.097141301
T46177,1849,0.087729258
T46186,1402,0.011598179
T46191,2823,0.068460902
T46195,2076,0.031915696
T46203,3938,0.09100476
T46208,3091,0.093600558
T46219,4018,0.028078907
T46221,1420,0.092333964
T46224,4809,0.026212021
T46227,1577,0.034963963
T46229,3172,0.013026198
T46238,3859,0.076719569
T46243,1351,0.066005525
T46244,2036,0.098412296
T46262,1299,0.052461448
T46264,2476,0.016062864
T46265,3023,0.058784017
T46266,3596,-0.000109417
T46267,4744,0.011270329
T46279,2752,-0.000109417
T46283,1236,-0.000109417
T46289,4556,0.024712191
T46290,4312,0.048493039
T46299,3604,0.033581951
T46301,3320,0.08363783
T46302,2422,0.053239567
T46303,2540,0.089555738
T46304,3005,0.07359649
T46305,1429,0.005516046
T46307,4007,0.069710894
T46310,2574,0.030048809
T46322,4883,0.071440759
T46326,3746,0.047729122
T46329,4454,0.019273357
T46330,1627,0.029940193
T46351,4198,0.036626418
T46358,1472,0.040046943
T46359,1047,0.078752681
T46365,4102,0.012399902
T46369,1866,0.079283762
T46373,2813,0.03442188
T46376,4526,0.091647659
T46380,1126,0.043782916
T46382,4606,0.027001542
T46391,2763,0.047707918
T46392,1385,0.097689786
T46394,1178,0.079712428
T46399,4817,0.051625719
T46404,1701,0.026389848
T46407,4841,0.078259605
T46408,3585,0.010780054
T46411,4429,0.075893842
T46412,1184,1
T46415,1882,0.033934005
T46422,3078,0.078665067
T46425,4685,0.015735214
T46434,1682,0.066978875
T46436,1271,0.067191507
T46441,2417,0.061878892
T46446,1464,0.022886311
T46449,4980,0.09869354
T46450,2214,0.098679938
T46456,3746,-0.000109417
T46463,4380,0.001833081
T46468,4332,-0.000109417
T46470,1841,0.061382016
T46475,3247,0.071508169
T46477,3555,0.007507352
T46478,3945,0.005911907
T46482,1744,0.087504823
T46484,4688,0.072355299
T46487,2465,0.029257888
T46488,1930,0.071163717
T46493,2366,0.017922949
T46494,3171,0.055323487
T46504,1620,-0.000109417
T46505,2654,0.086893529
T46506,4020,0.036615017
T46515,2287,0.032305556
T46516,3726,0.060154628
T46517,4748,0.063876399
T46519,3514,0.079871652
T46533,3734,0.012140862
T46540,2317,0.032192538
T46542,3870,0.027788663
T46544,4698,0.016452324
T46546,4578,0.000422665
T46549,2768,0.085270681
T46557,4746,0.068814156
T46559,1307,0.06264861
T46560,4142,0.066600617
T46564,3068,0.07131974
T46572,1216,0.077688917
T46576,1873,0.08057556
T46577,1752,0.030676906
T46590,4586,-0.000109417
T46591,4794,0.017105824
T46593,1983,0.045443971
T46594,4056,0.055008038
T46599,1955,0.060117422
T46601,1448,0.002241544
T46602,1587,0.031022559
T46605,4271,0.078141387
T46607,1093,0.084447554
T46622,2725,0.028705203
T46632,1827,0.053222364
T46635,4919,0.044033155
T46641,3151,0.081733938
T46645,4092,0.04315402
T46646,3434,0.061466429
T46654,4777,0.032880644
T46657,3440,0.055507915
T46660,1515,0.054507962
T46662,3393,0.03950366
T46665,4669,0.052391637
T46667,4148,0.067022681
T46683,4997,0.043141618
T46686,1295,0.087899484
T46687,4533,0.054294929
T46688,1044,0.078774484
T46695,4637,0.028064305
T46696,3388,0.025387094
T46700,4904,0.036384981
T46706,1757,0.095752688
T46707,2420,-0.000109417
T46715,3481,0.019022118
T46716,3689,-0.000109417
T46720,1193,0.04445942
T46721,3890,0.026158613
T46725,1058,0.057801867
T46739,1220,0.029384308
T46742,3725,0.089717763
T46750,3082,0.003831388
T46754,3690,0.09471893
T46761,3568,0.057764661
T46770,2255,0.027196372
T46774,2589,0.0215105
T46787,4547,0.026002389
T46792,4830,-0.000109417
T46796,3467,0.023370785
T46797,2849,0.022992127
T46805,2639,0.043907135
T46808,1368,0.060029208
T46809,4145,0.063943609
T46812,4400,0.013539677
T46816,4505,0.027594833
T46817,3391,0.028325145
T46823,4891,0.005621662
T46825,1775,0.074586041
T46836,1960,0.090842535
T46839,2375,0.083316581
T46840,4534,0.032616003
T46843,1356,0.028404957
T46845,3742,0.013449263
T46847,4797,0.067525758
T46856,1840,0.09837209
T46863,3931,0.046031661
T46878,2838,0.018356216
T46879,3560,0.050745384
T46880,3955,0.051568111
T46882,3991,0.042364699
T46883,2663,0.087134366
T46885,4203,0.0704054
T46893,3872,0.079850049
T46895,4019,0.093446535
T46897,3080,0.083296178
T46899,1387,0.079555604
